timestamp,strategy,reason,duration_s,MASE_before,MASE_after,Cov_before,Cov_after
2020-03-05 00:00:00+00:00,Rolling SARIMA,scheduled,204.66268038749695,,,,
2020-03-06 00:00:00+00:00,Rolling SARIMA,scheduled,84.33292603492737,,,,
2020-03-07 00:00:00+00:00,Rolling SARIMA,scheduled,79.23244619369507,,,,
2020-03-08 00:00:00+00:00,Rolling SARIMA,scheduled,68.54641556739807,,,,
2020-03-09 00:00:00+00:00,Rolling SARIMA,scheduled,67.40245866775513,,,,
2020-03-10 00:00:00+00:00,Rolling SARIMA,scheduled,77.83927083015442,,,,
2020-03-11 00:00:00+00:00,Rolling SARIMA,scheduled,75.4866669178009,,,,
2020-03-12 00:00:00+00:00,Rolling SARIMA,scheduled,69.83648157119751,0.5883999787262908,0.4660050969266938,81.54761904761905,53.57142857142857
2020-03-13 00:00:00+00:00,Rolling SARIMA,scheduled,89.02313685417175,0.6005948304681646,0.48015800529421615,81.54761904761905,53.57142857142857
2020-03-14 00:00:00+00:00,Rolling SARIMA,scheduled,67.62237691879272,0.601791887750241,0.4847629740782822,81.54761904761905,52.976190476190474
2020-03-15 00:00:00+00:00,Rolling SARIMA,scheduled,59.868499994277954,0.5897365238703787,0.48213894917985106,81.54761904761905,54.166666666666664
2020-03-16 00:00:00+00:00,Rolling SARIMA,scheduled,70.75153350830078,0.5858449933347487,0.48077546497196905,82.73809523809523,54.166666666666664
2020-03-17 00:00:00+00:00,Rolling SARIMA,scheduled,65.60117745399475,0.5174190629741539,0.47043579888325265,86.30952380952381,52.38095238095239
2020-03-18 00:00:00+00:00,Rolling SARIMA,scheduled,64.46922755241394,0.5127304888362687,0.4706801720506784,86.30952380952381,53.57142857142857
2020-03-19 00:00:00+00:00,Rolling SARIMA,scheduled,67.51446318626404,0.5182220233353062,0.4756750817878115,86.30952380952381,52.38095238095239
2020-03-20 00:00:00+00:00,Rolling SARIMA,scheduled,75.99486064910889,0.5251844234871335,0.4828213686092211,86.30952380952381,52.38095238095239
2020-03-21 00:00:00+00:00,Rolling SARIMA,scheduled,75.77782392501831,0.5528742199006772,0.48390762326098063,86.30952380952381,51.78571428571429
2020-03-22 00:00:00+00:00,Rolling SARIMA,scheduled,73.54983615875244,0.5588564166963902,0.48557401953226725,86.30952380952381,51.19047619047619
2020-03-23 00:00:00+00:00,Rolling SARIMA,scheduled,52.69463014602661,0.5380519609376156,0.48440205844530954,87.5,50.595238095238095
2020-03-24 00:00:00+00:00,Rolling SARIMA,scheduled,60.07900524139404,0.4834850834733118,0.4740105792178018,88.69047619047619,50.0
2020-03-25 00:00:00+00:00,Rolling SARIMA,scheduled,68.83537483215332,0.5237013089432515,0.46633441784938906,88.69047619047619,50.595238095238095
2020-03-26 00:00:00+00:00,Rolling SARIMA,scheduled,71.58184862136841,0.5551040268936644,0.46439143409828176,88.69047619047619,51.19047619047619
2020-03-27 00:00:00+00:00,Rolling SARIMA,scheduled,75.37812352180481,0.5986343213633044,0.46153661706387483,88.69047619047619,50.0
2020-03-28 00:00:00+00:00,Rolling SARIMA,scheduled,73.33929681777954,0.6163781147274989,0.4554335198456962,88.69047619047619,49.404761904761905
2020-03-29 00:00:00+00:00,Rolling SARIMA,scheduled,84.05709099769592,0.5853398516861429,0.44333017831425287,89.88095238095238,50.595238095238095
2020-03-30 00:00:00+00:00,Rolling SARIMA,scheduled,87.54704999923706,0.5498991734114695,0.44524089252667465,90.47619047619048,54.166666666666664
2020-03-31 00:00:00+00:00,Rolling SARIMA,scheduled,103.32961058616638,0.5529673229841897,0.4260956648702136,91.07142857142857,54.166666666666664
2020-04-01 00:00:00+00:00,Rolling SARIMA,scheduled,55.25013732910156,0.5619572615411554,0.42876829375062236,89.28571428571429,54.761904761904766
2020-04-02 00:00:00+00:00,Rolling SARIMA,scheduled,49.42325973510742,0.5516419907669381,0.42503781591882356,89.28571428571429,53.57142857142857
2020-04-03 00:00:00+00:00,Rolling SARIMA,scheduled,65.98050546646118,0.5367826171051854,0.42236661171900786,89.28571428571429,58.333333333333336
2020-04-04 00:00:00+00:00,Rolling SARIMA,scheduled,66.03072953224182,0.5253951770633145,0.4174992225639834,86.30952380952381,61.30952380952381
2020-04-05 00:00:00+00:00,Rolling SARIMA,scheduled,56.77245044708252,0.4906631414569061,0.4093763073098269,86.90476190476191,62.5
2020-04-06 00:00:00+00:00,Rolling SARIMA,scheduled,46.84114360809326,0.47695687295747236,0.40186376426661147,86.90476190476191,61.30952380952381
2020-04-07 00:00:00+00:00,Rolling SARIMA,scheduled,42.89543128013611,0.47481024918214454,0.3974816459614685,85.11904761904762,63.095238095238095
2020-04-08 00:00:00+00:00,Rolling SARIMA,scheduled,54.64766716957092,0.48017774149792014,0.4042420734406784,83.92857142857143,62.5
2020-04-09 00:00:00+00:00,Rolling SARIMA,scheduled,44.81829619407654,0.5173973419586009,0.41129473542340045,81.54761904761905,63.095238095238095
2020-04-10 00:00:00+00:00,Rolling SARIMA,scheduled,92.33461952209473,0.5956729889000131,0.41930367341452063,73.80952380952381,65.47619047619048
2020-04-10 05:00:00+00:00,Rolling SARIMA,drift,67.42417860031128,0.6365810483218328,0.42587907604161024,70.83333333333334,63.69047619047619
2020-04-10 06:00:00+00:00,Rolling SARIMA,drift,79.16319394111633,0.6592824340273638,0.4287382486358794,70.23809523809523,64.28571428571429
2020-04-10 07:00:00+00:00,Rolling SARIMA,drift,67.8474292755127,0.6814337262948663,0.4325982126621395,69.64285714285714,63.095238095238095
2020-04-10 08:00:00+00:00,Rolling SARIMA,drift,69.1677725315094,0.701925968696655,0.4376769112559187,69.04761904761905,62.5
2020-04-10 09:00:00+00:00,Rolling SARIMA,drift,58.45573949813843,0.7214297335189797,0.4422622997007455,68.45238095238095,61.30952380952381
2020-04-10 10:00:00+00:00,Rolling SARIMA,drift,67.03975558280945,0.7377328019061044,0.4452434164788426,67.85714285714286,60.11904761904761
2020-04-10 11:00:00+00:00,Rolling SARIMA,drift,62.6594340801239,0.7508387723514715,0.4445918685718241,67.26190476190477,59.523809523809526
2020-04-10 12:00:00+00:00,Rolling SARIMA,drift,59.632055044174194,0.7657768538885384,0.4428529576466437,66.66666666666666,59.523809523809526
2020-04-10 13:00:00+00:00,Rolling SARIMA,drift,55.7965087890625,0.7807408806752151,0.44100625712727376,66.07142857142857,59.523809523809526
2020-04-10 14:00:00+00:00,Rolling SARIMA,drift,72.71464800834656,0.7950320656695563,0.4405761009549162,65.47619047619048,59.523809523809526
2020-04-10 15:00:00+00:00,Rolling SARIMA,drift,65.30398726463318,0.8085355308151553,0.4429182829734472,64.88095238095238,58.333333333333336
2020-04-10 16:00:00+00:00,Rolling SARIMA,drift,60.27335023880005,0.8193889978750019,0.44593817037449884,64.28571428571429,58.92857142857143
2020-04-10 17:00:00+00:00,Rolling SARIMA,drift,59.671972036361694,0.8291499328931933,0.4477491523457117,63.69047619047619,58.333333333333336
2020-04-10 18:00:00+00:00,Rolling SARIMA,drift,70.44175219535828,0.8366344842095632,0.4491277116301843,63.095238095238095,57.738095238095234
2020-04-10 19:00:00+00:00,Rolling SARIMA,drift,71.76732397079468,0.8426341956810448,0.44632608267001295,63.095238095238095,59.523809523809526
2020-04-10 20:00:00+00:00,Rolling SARIMA,drift,70.74067568778992,0.8470922179535149,0.4446944588680166,63.095238095238095,59.523809523809526
2020-04-10 21:00:00+00:00,Rolling SARIMA,drift,56.1701717376709,0.8505142289183886,0.4434364412187596,63.095238095238095,59.523809523809526
2020-04-11 00:00:00+00:00,Rolling SARIMA,scheduled,74.85325789451599,0.8569208975285757,0.43908522031328073,62.5,60.11904761904761
2020-04-12 00:00:00+00:00,Rolling SARIMA,scheduled,70.68664789199829,0.8729892640806409,0.44952254298847144,64.88095238095238,59.523809523809526
2020-04-13 00:00:00+00:00,Rolling SARIMA,scheduled,70.92797374725342,0.8877613112282868,0.4434038603036719,64.88095238095238,61.904761904761905
2020-04-14 00:00:00+00:00,Rolling SARIMA,scheduled,74.47599720954895,1.081413748799694,0.45011840395870195,58.333333333333336,57.14285714285714
2020-04-15 00:00:00+00:00,Rolling SARIMA,scheduled,70.89465856552124,1.0643229130150256,0.4445093105483297,58.333333333333336,55.35714285714286
2020-04-16 00:00:00+00:00,Rolling SARIMA,scheduled,67.06729984283447,1.0288998823028135,0.4409270995601813,60.71428571428571,54.761904761904766
2020-04-17 00:00:00+00:00,Rolling SARIMA,scheduled,70.53640627861023,0.9523129628626786,0.44625714912571524,68.45238095238095,55.952380952380956
2020-04-18 00:00:00+00:00,Rolling SARIMA,scheduled,66.64944195747375,0.6571213007587946,0.431138462442341,82.73809523809523,58.333333333333336
2020-04-19 00:00:00+00:00,Rolling SARIMA,scheduled,63.110430002212524,0.6898753973043033,0.4424154547631883,80.35714285714286,57.738095238095234
2020-04-20 00:00:00+00:00,Rolling SARIMA,scheduled,67.20705366134644,0.7053792364632889,0.4455622260727857,79.16666666666666,56.547619047619044
2020-04-21 00:00:00+00:00,Rolling SARIMA,scheduled,59.60151743888855,0.520604284167533,0.42199159905954553,83.33333333333334,55.952380952380956
2020-04-22 00:00:00+00:00,Rolling SARIMA,scheduled,56.91577959060669,0.4918349199869073,0.4268062427701673,86.30952380952381,57.14285714285714
2020-04-23 00:00:00+00:00,Rolling SARIMA,scheduled,70.40397548675537,0.4888248523557683,0.4319964842046352,85.71428571428571,57.14285714285714
2020-04-24 00:00:00+00:00,Rolling SARIMA,scheduled,70.45129084587097,0.5041563865107123,0.44272349770315034,85.71428571428571,57.14285714285714
2020-04-25 00:00:00+00:00,Rolling SARIMA,scheduled,71.65144300460815,0.506549076224889,0.4492583322500068,85.71428571428571,56.547619047619044
2020-04-26 00:00:00+00:00,Rolling SARIMA,scheduled,68.93273901939392,0.5266408183111132,0.46268455293946664,83.92857142857143,57.738095238095234
2020-04-27 00:00:00+00:00,Rolling SARIMA,scheduled,69.10328102111816,0.5228820732966648,0.46378687459099954,83.33333333333334,58.92857142857143
2020-04-28 00:00:00+00:00,Rolling SARIMA,scheduled,67.40078926086426,0.4801757121961013,0.4550252994113678,86.30952380952381,59.523809523809526
2020-04-29 00:00:00+00:00,Rolling SARIMA,scheduled,78.62852811813354,0.46051164152491736,0.4519903946061035,86.30952380952381,60.71428571428571
2020-04-30 00:00:00+00:00,Rolling SARIMA,scheduled,77.0373158454895,0.4617108736440202,0.45636841674429285,86.90476190476191,60.71428571428571
2020-05-01 00:00:00+00:00,Rolling SARIMA,scheduled,91.93493843078613,0.5059651140039297,0.4689773480680239,85.71428571428571,62.5
2020-05-01 05:00:00+00:00,Rolling SARIMA,drift,102.25902366638184,0.5448556215004648,0.4689056644792929,83.33333333333334,62.5
2020-05-01 06:00:00+00:00,Rolling SARIMA,drift,81.94853925704956,0.5664110010672765,0.47339681584075993,82.73809523809523,61.904761904761905
2020-05-01 07:00:00+00:00,Rolling SARIMA,drift,90.34531259536743,0.5888878168717213,0.4786232812913611,82.14285714285714,61.30952380952381
2020-05-01 08:00:00+00:00,Rolling SARIMA,drift,93.24207186698914,0.609682494809872,0.482629311086512,81.54761904761905,60.71428571428571
2020-05-01 09:00:00+00:00,Rolling SARIMA,drift,88.99824547767639,0.629287501694985,0.48460196502153946,80.95238095238095,59.523809523809526
2020-05-01 10:00:00+00:00,Rolling SARIMA,drift,97.49419379234314,0.6467157912144182,0.487150339867994,80.35714285714286,58.92857142857143
2020-05-01 11:00:00+00:00,Rolling SARIMA,drift,75.85553812980652,0.6642337452541658,0.48408356186334517,79.76190476190477,58.92857142857143
2020-05-01 12:00:00+00:00,Rolling SARIMA,drift,64.98826956748962,0.6820570189717503,0.4811819608932803,79.16666666666666,58.92857142857143
2020-05-01 13:00:00+00:00,Rolling SARIMA,drift,59.69329905509949,0.7008920617100822,0.47957643580907694,78.57142857142857,59.523809523809526
2020-05-01 14:00:00+00:00,Rolling SARIMA,drift,66.27352714538574,0.7175883858958418,0.47823790502056174,77.97619047619048,59.523809523809526
2020-05-01 15:00:00+00:00,Rolling SARIMA,drift,70.19438815116882,0.7331875641095359,0.48361351123693663,77.38095238095238,58.92857142857143
2020-05-01 16:00:00+00:00,Rolling SARIMA,drift,67.45032787322998,0.7466359738600875,0.4844695068881185,76.78571428571429,58.333333333333336
2020-05-01 17:00:00+00:00,Rolling SARIMA,drift,73.72997307777405,0.7570724196127719,0.48608651854929685,76.19047619047619,58.333333333333336
2020-05-01 18:00:00+00:00,Rolling SARIMA,drift,70.75973224639893,0.7670896454340924,0.4855955422925284,75.59523809523809,58.92857142857143
2020-05-01 19:00:00+00:00,Rolling SARIMA,drift,62.36533236503601,0.775478862872554,0.482734687408257,75.0,58.92857142857143
2020-05-01 20:00:00+00:00,Rolling SARIMA,drift,68.97274279594421,0.7826146068622661,0.47965863042063656,74.40476190476191,60.11904761904761
2020-05-01 21:00:00+00:00,Rolling SARIMA,drift,59.93610215187073,0.7871766061095037,0.4772928811566107,73.80952380952381,59.523809523809526
2020-05-01 22:00:00+00:00,Rolling SARIMA,drift,67.05717015266418,0.791139735483651,0.47597845719018944,73.21428571428571,60.11904761904761
2020-05-02 00:00:00+00:00,Rolling SARIMA,scheduled,78.00689840316772,0.797818629403473,0.47398783333750205,72.02380952380952,60.11904761904761
2020-05-03 00:00:00+00:00,Rolling SARIMA,scheduled,92.12286400794983,0.8239562851700871,0.48485036874978454,73.80952380952381,58.92857142857143
2020-05-04 00:00:00+00:00,Rolling SARIMA,scheduled,62.43866276741028,0.8312752711327035,0.4845651814281844,73.21428571428571,58.333333333333336
2020-05-05 00:00:00+00:00,Rolling SARIMA,scheduled,69.85405206680298,0.8610675754921817,0.46975561658792875,70.23809523809523,57.14285714285714
2020-05-06 00:00:00+00:00,Rolling SARIMA,scheduled,64.73397517204285,0.8814400889690311,0.47157365397310874,70.23809523809523,56.547619047619044
2020-05-07 00:00:00+00:00,Rolling SARIMA,scheduled,77.07081389427185,0.8599835427125261,0.4682008789813255,70.23809523809523,55.952380952380956
2020-05-08 00:00:00+00:00,Rolling SARIMA,scheduled,76.7076735496521,0.8459570474101483,0.4785983425862387,71.42857142857143,54.761904761904766
2020-05-09 00:00:00+00:00,Rolling SARIMA,scheduled,84.64133286476135,0.5404386014001776,0.4686590518055457,85.11904761904762,57.738095238095234
2020-05-10 00:00:00+00:00,Rolling SARIMA,scheduled,82.17379951477051,0.5472657770587582,0.47692700900879564,84.52380952380952,58.92857142857143
2020-05-11 00:00:00+00:00,Rolling SARIMA,scheduled,63.3250207901001,0.5558545718216119,0.4761901702169597,84.52380952380952,58.92857142857143
2020-05-12 00:00:00+00:00,Rolling SARIMA,scheduled,68.67059302330017,0.5395048452202095,0.46667315552014693,83.33333333333334,58.92857142857143
2020-05-13 00:00:00+00:00,Rolling SARIMA,scheduled,66.07677245140076,0.4999584039537103,0.4628607116299546,83.33333333333334,58.333333333333336
2020-05-14 00:00:00+00:00,Rolling SARIMA,scheduled,62.31307506561279,0.5345416608604138,0.4663806412586223,83.33333333333334,58.92857142857143
2020-05-15 00:00:00+00:00,Rolling SARIMA,scheduled,86.90014600753784,0.5372382383004145,0.47731481890897887,83.33333333333334,60.71428571428571
2020-05-16 00:00:00+00:00,Rolling SARIMA,scheduled,89.21026873588562,0.5268777222209475,0.476977369770673,83.33333333333334,60.11904761904761
2020-05-17 00:00:00+00:00,Rolling SARIMA,scheduled,61.179004192352295,0.5464014255336205,0.48402913572389517,83.33333333333334,58.92857142857143
2020-05-18 00:00:00+00:00,Rolling SARIMA,scheduled,67.66937899589539,0.546927522521015,0.480502453773541,83.33333333333334,59.523809523809526
2020-05-19 00:00:00+00:00,Rolling SARIMA,scheduled,77.3018741607666,0.5012445286667138,0.4596206984937647,87.5,61.30952380952381
2020-05-20 00:00:00+00:00,Rolling SARIMA,scheduled,62.58517003059387,0.5172352478068774,0.463907341777842,87.5,61.30952380952381
2020-05-21 00:00:00+00:00,Rolling SARIMA,scheduled,46.80066752433777,0.49994698455140024,0.4624663958403168,87.5,62.5
2020-05-21 08:00:00+00:00,Rolling SARIMA,drift,49.528706073760986,0.5855848035882196,0.4752625415052625,84.52380952380952,61.904761904761905
2020-05-21 09:00:00+00:00,Rolling SARIMA,drift,57.82316207885742,0.6039274130711411,0.4780794982509094,83.92857142857143,61.30952380952381
2020-05-21 10:00:00+00:00,Rolling SARIMA,drift,51.57804083824158,0.6221808065055728,0.4792467673436348,83.33333333333334,61.30952380952381
2020-05-21 11:00:00+00:00,Rolling SARIMA,drift,42.055455446243286,0.6416325871503442,0.47579764465675317,82.73809523809523,61.904761904761905
2020-05-21 12:00:00+00:00,Rolling SARIMA,drift,40.63833403587341,0.66142928051886,0.4730416696014305,82.14285714285714,61.904761904761905
2020-05-21 13:00:00+00:00,Rolling SARIMA,drift,37.779985189437866,0.6827688361056783,0.47118968251293425,81.54761904761905,61.30952380952381
2020-05-21 14:00:00+00:00,Rolling SARIMA,drift,42.149842977523804,0.7032022856307376,0.46979616470429697,80.95238095238095,61.30952380952381
2020-05-21 15:00:00+00:00,Rolling SARIMA,drift,44.99979209899902,0.7222156739383742,0.4720842135367523,80.35714285714286,62.5
2020-05-21 16:00:00+00:00,Rolling SARIMA,drift,55.64809608459473,0.7414010242291987,0.4740682809316583,79.76190476190477,62.5
2020-05-21 17:00:00+00:00,Rolling SARIMA,drift,60.022804975509644,0.7578887302565621,0.47490957154372754,79.16666666666666,62.5
2020-05-21 18:00:00+00:00,Rolling SARIMA,drift,44.35119938850403,0.7725867703990903,0.47399431106327455,78.57142857142857,62.5
2020-05-21 19:00:00+00:00,Rolling SARIMA,drift,46.9575936794281,0.7859360659244169,0.47064826888327066,77.97619047619048,61.30952380952381
2020-05-21 20:00:00+00:00,Rolling SARIMA,drift,47.51170086860657,0.7968224295423014,0.46785222097215606,77.38095238095238,61.904761904761905
2020-05-22 00:00:00+00:00,Rolling SARIMA,scheduled,63.38588833808899,0.8279820385217252,0.45925190437535424,75.0,63.095238095238095
2020-05-23 00:00:00+00:00,Rolling SARIMA,scheduled,56.65344762802124,0.8744860465006654,0.4559381094647033,74.40476190476191,62.5
2020-05-24 00:00:00+00:00,Rolling SARIMA,scheduled,55.86660623550415,0.8785757545084726,0.46671288765764474,74.40476190476191,61.904761904761905
2020-05-25 00:00:00+00:00,Rolling SARIMA,scheduled,57.758487939834595,0.8465398366917546,0.47165954647858255,77.38095238095238,60.71428571428571
2020-05-26 00:00:00+00:00,Rolling SARIMA,scheduled,72.58947944641113,0.8767301203560793,0.4700646486330236,73.21428571428571,57.738095238095234
2020-05-27 00:00:00+00:00,Rolling SARIMA,scheduled,49.56189513206482,0.8924175443860806,0.4680418318311051,73.21428571428571,57.738095238095234
